,Pattern,CPR,Encoding,Pattern Complexity,Accuracy,F1Score,Examples,Precision,TH,Recall,Concept,NumExp
3100,Single,157.39,Agent,10,45.2,54.48,[1027 1011 1009 1099  979],46.59,0.2,65.6,Key Door,5
3101,Single,99.32000000000001,Agent,10,44.4,23.63,[1027 1011 1009 1099  979],37.72,0.5,17.2,Key Door,5
3102,Single,199.24,Agent,10,57.4,67.18,[1206 1106 1302 1331 1281],54.64,0.2,87.2,Other Door,5
3103,Single,110.64,Agent,10,49.0,22.49,[1206 1106 1302 1331 1281],46.84,0.5,14.8,Other Door,5
3104,Single,181.26,Agent,10,52.2,61.88,[ 246  821  315  234 1080],51.46,0.2,77.6,Key,5
3105,Single,117.89,Agent,10,51.2,15.28,[ 246  821  315  234 1080],57.89,0.5,8.8,Key,5
3106,Single,211.76999999999998,Agent,10,60.2,70.6,[ 170  586  181 1026 1049],55.97,0.2,95.6,Orb,5
3107,Single,185.05999999999997,Agent,10,64.6,58.35,[ 170  586  181 1026 1049],70.86,0.5,49.6,Orb,5
3108,Double,220.45000000000002,Agent,10,74.2,72.96,[560 437 579 490 394],76.65,0.2,69.6,Level Door,5
3109,Double,165.82,Agent,10,59.2,35.85,[560 437 579 490 394],83.82,0.5,22.8,Level Door,5
3110,Double,199.87,Agent,10,67.6,65.97,[620 802 711 822 645],69.47,0.2,62.8,Green Door,5
3111,Double,188.57,Agent,10,66.0,56.41,[620 802 711 822 645],78.57,0.5,44.0,Green Door,5
3112,Double,184.78000000000003,Agent,10,65.0,55.01,[ 912 1083  869  949  925],76.98,0.2,42.8,Key Door,5
3113,Double,165.28,Agent,10,56.0,21.99,[ 912 1083  869  949  925],96.88,0.5,12.4,Key Door,5
3114,Double,216.48999999999998,Agent,10,73.4,65.98,[1230 1215 1144 1174 1263],91.49,0.2,51.6,Other Door,5
3115,Double,173.98,Agent,10,58.6,29.83,[1230 1215 1144 1174 1263],97.78,0.5,17.6,Other Door,5
3116,Double,145.16,Agent,10,53.6,43.69,[218 801 841 333 216],55.56,0.2,36.0,Key,5
3117,Double,129.27,Agent,10,52.8,23.87,[218 801 841 333 216],61.67,0.5,14.8,Key,5
3118,Double,215.76000000000002,Agent,10,73.2,70.62,[ 569  791  555  186 1328],78.16,0.2,64.4,Orb,5
3119,Double,174.29999999999998,Agent,10,62.2,47.06,[ 569  791  555  186 1328],78.5,0.5,33.6,Orb,5
3120,Triplet,208.95000000000002,Agent,10,71.2,62.3,[351 570 517 467 534],90.15,0.2,47.6,Level Door,5
3121,Triplet,194.4,Agent,10,64.8,45.68,[351 570 517 467 534],100.0,0.5,29.6,Level Door,5
3122,Triplet,192.27,Agent,10,66.8,55.61,[632 809 719 711 611],83.87,0.2,41.6,Green Door,5
3123,Triplet,144.60000000000002,Agent,10,52.8,12.59,[632 809 719 711 611],85.0,0.5,6.8,Green Door,5
3124,Triplet,132.34,Agent,10,52.8,32.18,[ 902  857 1070 1039 1007],57.14,0.2,22.4,Key Door,5
3125,Triplet,127.19999999999999,Agent,10,51.6,10.37,[ 902  857 1070 1039 1007],70.0,0.5,5.6,Key Door,5
3126,Triplet,176.2,Agent,10,62.8,50.53,[1150 1267 1288 1343 1186],75.4,0.2,38.0,Other Door,5
3127,Triplet,167.39999999999998,Agent,10,57.2,26.21,[1150 1267 1288 1343 1186],95.0,0.5,15.2,Other Door,5
3128,Triplet,102.48,Agent,10,49.6,10.64,[220 210 274 307 825],46.88,0.2,6.0,Key,5
3129,Triplet,0.0,Agent,10,50.0,0.0,[220 210 274 307 825],0.0,0.5,0.0,Key,5
3130,Triplet,184.76999999999998,Agent,10,64.2,48.12,[ 551  799 1330 1037  773],87.37,0.2,33.2,Orb,5
3131,Triplet,176.22,Agent,10,61.8,42.3,[ 551  799 1330 1037  773],86.42,0.5,28.0,Orb,5
3132,Single,223.39999999999998,Agent,10,66.0,74.16,[377 380 528 442 358],59.8,0.2,97.6,Level Door,5
3133,Single,210.58,Agent,10,72.0,65.17,[377 380 528 442 358],86.18,0.5,52.4,Level Door,5
3134,Single,195.60999999999999,Agent,10,53.8,65.98,[654 782 663 818 825],52.21,0.2,89.6,Green Door,5
3135,Single,182.92000000000002,Agent,10,64.2,56.87,[654 782 663 818 825],71.52,0.5,47.2,Green Door,5
3136,Single,189.72,Agent,10,60.0,64.16,[ 923  939  916  977 1087],58.12,0.2,71.6,Key Door,5
3137,Single,139.76,Agent,10,54.6,28.39,[ 923  939  916  977 1087],67.16,0.5,18.0,Key Door,5
3138,Single,201.82,Agent,10,60.6,68.07,[1158 1308 1165 1120 1309],57.22,0.2,84.0,Other Door,5
3139,Single,202.48999999999998,Agent,10,68.6,55.78,[1158 1308 1165 1120 1309],94.29,0.5,39.6,Other Door,5
3140,Single,149.10999999999999,Agent,10,44.8,51.41,[ 246  836 1084 1078  821],45.91,0.2,58.4,Key,5
3141,Single,93.99,Agent,10,43.6,21.23,[ 246  836 1084 1078  821],35.19,0.5,15.2,Key,5
3142,Single,232.47,Agent,10,74.0,77.66,[1015  151 1307 1022  570],68.07,0.2,90.4,Orb,5
3143,Single,219.34999999999997,Agent,10,74.6,69.98,[1015  151 1307 1022  570],85.55,0.5,59.2,Orb,5
3144,Double,220.14999999999998,Agent,10,74.8,69.71,[591 590 540 443 405],87.35,0.2,58.0,Level Door,5
3145,Double,191.26,Agent,10,66.0,51.98,[591 590 540 443 405],88.46,0.5,36.8,Level Door,5
3146,Double,200.75,Agent,10,66.6,67.06,[769 667 781 615 708],66.15,0.2,68.0,Green Door,5
3147,Double,174.18,Agent,10,62.2,47.35,[769 667 781 615 708],77.98,0.5,34.0,Green Door,5
3148,Double,150.23000000000002,Agent,10,56.0,43.01,[1072  933  985  861 1016],61.03,0.2,33.2,Key Door,5
3149,Double,141.35,Agent,10,54.8,27.56,[1072  933  985  861 1016],69.35,0.5,17.2,Key Door,5
3150,Double,210.99,Agent,10,71.6,62.43,[1254 1100 1177 1170 1259],92.19,0.2,47.2,Other Door,5
3151,Double,171.6,Agent,10,57.2,25.17,[1254 1100 1177 1170 1259],100.0,0.5,14.4,Other Door,5
3152,Double,134.6,Agent,10,50.4,40.38,[ 803 1098  807  227  315],50.6,0.2,33.6,Key,5
3153,Double,85.73,Agent,10,47.6,8.39,[ 803 1098  807  227  315],33.33,0.5,4.8,Key,5
3154,Double,235.83,Agent,10,79.4,77.66,[578 579 172 167 174],84.83,0.2,71.6,Orb,5
3155,Double,203.08,Agent,10,69.4,58.76,[578 579 172 167 174],90.08,0.5,43.6,Orb,5
3156,Triplet,183.75000000000003,Agent,10,64.2,49.0,[406 533 443 374 467],85.15,0.2,34.4,Level Door,5
3157,Triplet,177.84,Agent,10,59.8,33.22,[406 533 443 374 467],98.04,0.5,20.0,Level Door,5
3158,Triplet,172.53,Agent,10,61.6,52.0,[802 637 821 627 620],69.33,0.2,41.6,Green Door,5
3159,Triplet,151.82,Agent,10,55.6,24.49,[802 637 821 627 620],81.82,0.5,14.4,Green Door,5
3160,Triplet,142.47,Agent,10,54.6,24.08,[ 897  895  963  961 1034],73.47,0.2,14.4,Key Door,5
3161,Triplet,155.4,Agent,10,51.8,6.95,[ 897  895  963  961 1034],100.0,0.5,3.6,Key Door,5
3162,Triplet,178.60000000000002,Agent,10,60.8,36.77,[1260 1165 1127 1240 1166],95.0,0.2,22.8,Other Door,5
3163,Triplet,165.0,Agent,10,55.0,18.18,[1260 1165 1127 1240 1166],100.0,0.5,10.0,Other Door,5
3164,Triplet,144.07,Agent,10,52.2,9.81,[1057  840  830  236  343],86.67,0.2,5.2,Key,5
3165,Triplet,151.79999999999998,Agent,10,50.6,2.37,[1057  840  830  236  343],100.0,0.5,1.2,Key,5
3166,Triplet,219.62,Agent,10,74.4,67.84,[ 596 1028  169  197 1329],91.22,0.2,54.0,Orb,5
3167,Triplet,164.11,Agent,10,57.2,27.21,[ 596 1028  169  197 1329],90.91,0.5,16.0,Orb,5
3168,Single,217.57999999999998,Agent,10,62.8,72.32,[377 449 541 448 357],57.58,0.2,97.2,Level Door,5
3169,Single,228.16,Agent,10,77.2,73.61,[377 449 541 448 357],87.36,0.5,63.6,Level Door,5
3170,Single,200.93,Agent,10,58.4,67.7,[670 604 781 759 828],55.33,0.2,87.2,Green Door,5
3171,Single,177.82,Agent,10,62.4,56.08,[670 604 781 759 828],67.42,0.5,48.0,Green Door,5
3172,Single,173.2,Agent,10,50.0,59.42,[ 850 1004  910 1006 1014],50.0,0.2,73.2,Key Door,5
3173,Single,112.04,Agent,10,48.6,25.07,[ 850 1004  910 1006 1014],46.24,0.5,17.2,Key Door,5
3174,Single,203.99,Agent,10,62.2,68.76,[1309 1305 1236 1189 1121],58.59,0.2,83.2,Other Door,5
3175,Single,155.99,Agent,10,57.6,34.16,[1309 1305 1236 1189 1121],76.39,0.5,22.0,Other Door,5
3176,Single,180.34,Agent,10,59.4,60.43,[ 313  234 1075 1076  241],58.94,0.2,62.0,Key,5
3177,Single,139.63,Agent,10,54.2,23.41,[ 313  234 1075 1076  241],71.43,0.5,14.0,Key,5
3178,Single,210.02,Agent,10,63.2,70.51,[1340 1345 1311  572  776],58.82,0.2,88.0,Orb,5
3179,Single,166.62,Agent,10,60.2,41.64,[1340 1345 1311  572  776],78.02,0.5,28.4,Orb,5
3180,Double,199.65,Agent,10,69.0,61.73,[457 471 374 453 449],80.65,0.2,50.0,Level Door,5
3181,Double,179.09,Agent,10,60.6,35.83,[457 471 374 453 449],96.49,0.5,22.0,Level Door,5
3182,Double,167.44,Agent,10,59.2,52.78,[759 662 628 830 708],62.64,0.2,45.6,Green Door,5
3183,Double,106.83000000000001,Agent,10,50.2,7.43,[759 662 628 830 708],52.63,0.5,4.0,Green Door,5
3184,Double,164.01999999999998,Agent,10,56.8,53.25,[1025 1090  877  979  937],58.02,0.2,49.2,Key Door,5
3185,Double,103.3,Agent,10,49.0,15.28,[1025 1090  877  979  937],45.1,0.5,9.2,Key Door,5
3186,Double,202.44,Agent,10,68.6,66.67,[1210 1292 1245 1293 1205],71.04,0.2,62.8,Other Door,5
3187,Double,177.23,Agent,10,60.4,35.71,[1210 1292 1245 1293 1205],94.83,0.5,22.0,Other Door,5
3188,Double,140.76,Agent,10,53.2,40.61,[ 286  848 1074 1084  847],55.56,0.2,32.0,Key,5
3189,Double,92.88999999999999,Agent,10,48.4,9.79,[ 286  848 1074 1084  847],38.89,0.5,5.6,Key,5
3190,Double,213.99,Agent,10,72.8,69.64,[1308 1047 1023 1318 1045],78.79,0.2,62.4,Orb,5
3191,Double,157.04,Agent,10,53.8,14.76,[1308 1047 1023 1318 1045],95.24,0.5,8.0,Orb,5
3192,Triplet,193.09,Agent,10,65.4,48.36,[405 491 388 527 428],95.29,0.2,32.4,Level Door,5
3193,Triplet,190.79999999999998,Agent,10,63.6,42.77,[405 491 388 527 428],100.0,0.5,27.2,Level Door,5
3194,Triplet,88.36,Agent,10,48.8,5.88,[750 800 759 722 679],36.36,0.2,3.2,Green Door,5
3195,Triplet,0.0,Agent,10,50.0,0.0,[750 800 759 722 679],0.0,0.5,0.0,Green Door,5
3196,Triplet,143.21,Agent,10,53.0,13.92,[1042  896  872  990 1065],82.61,0.2,7.6,Key Door,5
3197,Triplet,100.4,Agent,10,50.0,0.79,[1042  896  872  990 1065],50.0,0.5,0.4,Key Door,5
3198,Triplet,136.31,Agent,10,54.0,27.67,[1324 1301 1125 1282 1127],64.71,0.2,17.6,Other Door,5
3199,Triplet,151.79999999999998,Agent,10,50.6,2.37,[1324 1301 1125 1282 1127],100.0,0.5,1.2,Other Door,5
3200,Triplet,154.31,Agent,10,57.6,37.65,[237 301 317 345 269],71.11,0.2,25.6,Key,5
3201,Triplet,141.74,Agent,10,53.8,18.95,[237 301 317 345 269],77.14,0.5,10.8,Key,5
3202,Triplet,190.81,Agent,10,66.4,54.84,[ 573  796  773 1348 1009],83.61,0.2,40.8,Orb,5
3203,Triplet,153.81,Agent,10,56.0,25.68,[ 573  796  773 1348 1009],82.61,0.5,15.2,Orb,5
3204,Single,212.55,Agent,10,58.6,70.56,[517 414 498 525 391],54.75,0.2,99.2,Level Door,5
3205,Single,223.80999999999997,Agent,10,75.8,73.05,[517 414 498 525 391],82.41,0.5,65.6,Level Door,5
3206,Single,190.68,Agent,10,51.2,64.53,[696 633 633 811 718],50.68,0.2,88.8,Green Door,5
3207,Single,166.66,Agent,10,58.6,53.06,[696 633 633 811 718],61.26,0.5,46.8,Green Door,5
3208,Single,206.51999999999998,Agent,10,60.8,69.37,[ 996  951 1085  993  918],56.92,0.2,88.8,Key Door,5
3209,Single,155.06,Agent,10,57.4,33.65,[ 996  951 1085  993  918],76.06,0.5,21.6,Key Door,5
3210,Single,200.47,Agent,10,59.0,67.61,[1239 1242 1152 1207 1121],55.87,0.2,85.6,Other Door,5
3211,Single,188.72,Agent,10,66.0,57.71,[1239 1242 1152 1207 1121],76.32,0.5,46.4,Other Door,5
3212,Single,165.51999999999998,Agent,10,46.6,57.14,[ 824 1074 1066  253  836],47.72,0.2,71.2,Key,5
3213,Single,110.35,Agent,10,47.8,25.64,[ 824 1074 1066  253  836],44.55,0.5,18.0,Key,5
3214,Single,217.14999999999998,Agent,10,63.4,72.31,[1302  771  595  171 1006],58.15,0.2,95.6,Orb,5
3215,Single,206.03,Agent,10,70.4,61.05,[1302  771  595  171 1006],89.23,0.5,46.4,Orb,5
3216,Double,242.38,Agent,10,81.4,80.09,[417 471 442 377 485],86.18,0.2,74.8,Level Door,5
3217,Double,207.04,Agent,10,70.8,62.18,[417 471 442 377 485],88.24,0.5,48.0,Level Door,5
3218,Double,168.69,Agent,10,58.6,54.51,[803 807 838 814 750],60.49,0.2,49.6,Green Door,5
3219,Double,81.42999999999999,Agent,10,48.2,5.13,[803 807 838 814 750],30.43,0.5,2.8,Green Door,5
3220,Double,155.67,Agent,10,57.8,42.51,[ 961  966  968 1060 1027],66.67,0.2,31.2,Key Door,5
3221,Double,141.82,Agent,10,52.8,13.24,[ 961  966  968 1060 1027],81.82,0.5,7.2,Key Door,5
3222,Double,175.88,Agent,10,61.8,55.48,[1166 1287 1314 1237 1341],66.48,0.2,47.6,Other Door,5
3223,Double,161.32999999999998,Agent,10,58.0,32.26,[1166 1287 1314 1237 1341],83.33,0.5,20.0,Other Door,5
3224,Double,148.79,Agent,10,54.8,44.61,[1066  815  347  230 1095],57.59,0.2,36.4,Key,5
3225,Double,124.03,Agent,10,50.6,3.89,[1066  815  347  230 1095],71.43,0.5,2.0,Key,5
3226,Double,210.3,Agent,10,69.6,70.31,[ 774 1306  153  582 1025],68.7,0.2,72.0,Orb,5
3227,Double,159.90999999999997,Agent,10,58.8,39.77,[ 774 1306  153  582 1025],73.91,0.5,27.2,Orb,5
3228,Triplet,185.06,Agent,10,63.6,45.18,[450 528 584 566 434],91.46,0.2,30.0,Level Door,5
3229,Triplet,186.39,Agent,10,63.6,44.51,[450 528 584 566 434],93.59,0.5,29.2,Level Door,5
3230,Triplet,196.0,Agent,10,68.0,60.0,[805 712 694 784 659],80.0,0.2,48.0,Green Door,5
3231,Triplet,185.24,Agent,10,64.6,49.86,[805 712 694 784 659],85.44,0.5,35.2,Green Door,5
3232,Triplet,152.45000000000002,Agent,10,56.6,30.23,[ 868  866  994 1038  919],77.05,0.2,18.8,Key Door,5
3233,Triplet,153.71,Agent,10,55.2,21.68,[ 868  866  994 1038  919],86.11,0.5,12.4,Key Door,5
3234,Triplet,181.48999999999998,Agent,10,62.4,41.98,[1309 1122 1105 1313 1228],91.89,0.2,27.2,Other Door,5
3235,Triplet,162.92000000000002,Agent,10,56.0,22.54,[1309 1122 1105 1313 1228],94.12,0.5,12.8,Other Door,5
3236,Triplet,147.67,Agent,10,55.0,23.21,[ 306  235  833 1075  204],79.07,0.2,13.6,Key,5
3237,Triplet,127.77,Agent,10,51.8,11.72,[ 306  235  833 1075  204],69.57,0.5,6.4,Key,5
3238,Triplet,191.01999999999998,Agent,10,65.6,50.29,[ 555 1307 1022 1024 1015],90.62,0.2,34.8,Orb,5
3239,Triplet,155.4,Agent,10,51.8,6.95,[ 555 1307 1022 1024 1015],100.0,0.5,3.6,Orb,5
3240,Single,221.02999999999997,Agent,10,68.8,74.0,[585 424 432 565 513],63.43,0.2,88.8,Level Door,5
3241,Single,191.91000000000003,Agent,10,66.8,56.32,[585 424 432 565 513],82.31,0.5,42.8,Level Door,5
3242,Single,191.76999999999998,Agent,10,57.2,65.03,[763 622 670 833 606],54.97,0.2,79.6,Green Door,5
3243,Single,156.14000000000001,Agent,10,58.0,38.6,[763 622 670 833 606],71.74,0.5,26.4,Green Door,5
3244,Single,199.31,Agent,10,60.0,67.32,[ 988 1082  859  902  854],56.91,0.2,82.4,Key Door,5
3245,Single,139.33,Agent,10,54.0,36.46,[ 988 1082  859  902  854],58.93,0.5,26.4,Key Door,5
3246,Single,201.92000000000002,Agent,10,62.4,68.14,[1198 1179 1166 1261 1258],59.12,0.2,80.4,Other Door,5
3247,Single,203.26999999999998,Agent,10,69.8,60.78,[1198 1179 1166 1261 1258],86.67,0.5,46.8,Other Door,5
3248,Single,128.35999999999999,Agent,10,41.0,43.6,[ 250 1090  222 1050 1076],41.76,0.2,45.6,Key,5
3249,Single,84.45,Agent,10,45.2,12.74,[ 250 1090  222 1050 1076],31.25,0.5,8.0,Key,5
3250,Single,218.14,Agent,10,64.8,72.75,[ 588  791  180 1032  755],59.34,0.2,94.0,Orb,5
3251,Single,221.51,Agent,10,75.2,71.69,[ 588  791  180 1032  755],83.51,0.5,62.8,Orb,5
3252,Double,215.90000000000003,Agent,10,73.4,70.25,[394 372 444 414 561],79.7,0.2,62.8,Level Door,5
3253,Double,191.79,Agent,10,65.2,48.21,[394 372 444 414 561],94.19,0.5,32.4,Level Door,5
3254,Double,189.32,Agent,10,65.8,59.95,[604 727 844 769 823],72.32,0.2,51.2,Green Door,5
3255,Double,138.48,Agent,10,53.6,19.44,[604 727 844 769 823],73.68,0.5,11.2,Green Door,5
3256,Double,162.69,Agent,10,57.4,51.7,[1044 1025  915 1001  963],59.69,0.2,45.6,Key Door,5
3257,Double,114.76,Agent,10,50.8,15.75,[1044 1025  915 1001  963],54.76,0.5,9.2,Key Door,5
3258,Double,125.13000000000001,Agent,10,50.6,31.96,[1223 1190 1144 1136 1297],51.33,0.2,23.2,Other Door,5
3259,Double,140.74,Agent,10,54.8,29.37,[1223 1190 1144 1136 1297],67.14,0.5,18.8,Other Door,5
3260,Double,163.31,Agent,10,59.0,49.13,[820 299 293 324 289],64.71,0.2,39.6,Key,5
3261,Double,153.92000000000002,Agent,10,57.0,31.75,[820 299 293 324 289],76.92,0.5,20.0,Key,5
3262,Double,236.58,Agent,10,79.6,78.02,[590 194 751 177 552],84.58,0.2,72.4,Orb,5
3263,Double,200.62,Agent,10,68.4,56.11,[590 194 751 177 552],91.82,0.5,40.4,Orb,5
3264,Triplet,183.20999999999998,Agent,10,64.2,49.58,[508 584 497 498 369],83.81,0.2,35.2,Level Door,5
3265,Triplet,182.32,Agent,10,63.0,44.11,[508 584 497 498 369],90.12,0.5,29.2,Level Door,5
3266,Triplet,184.10999999999999,Agent,10,64.8,53.44,[815 793 706 690 779],78.91,0.2,40.4,Green Door,5
3267,Triplet,173.48000000000002,Agent,10,60.2,36.42,[815 793 706 690 779],90.48,0.5,22.8,Green Door,5
3268,Triplet,150.64000000000001,Agent,10,56.6,32.4,[ 946 1019  928  898  924],73.24,0.2,20.8,Key Door,5
3269,Triplet,143.2,Agent,10,53.6,17.14,[ 946 1019  928  898  924],80.0,0.5,9.6,Key Door,5
3270,Triplet,201.82999999999998,Agent,10,68.4,55.37,[1156 1128 1207 1275 1193],94.23,0.2,39.2,Other Door,5
3271,Triplet,173.03,Agent,10,58.8,30.87,[1156 1128 1207 1275 1193],95.83,0.5,18.4,Other Door,5
3272,Triplet,136.39,Agent,10,53.4,19.38,[ 805  344 1080  249  306],71.79,0.2,11.2,Key,5
3273,Triplet,123.66999999999999,Agent,10,51.4,10.33,[ 805  344 1080  249  306],66.67,0.5,5.6,Key,5
3274,Triplet,202.72,Agent,10,69.6,60.21,[1325  551 1015  773 1341],87.12,0.2,46.0,Orb,5
3275,Triplet,156.51999999999998,Agent,10,55.0,19.93,[1325  551 1015  773 1341],90.32,0.5,11.2,Orb,5
3276,Single,232.57,Agent,10,70.6,77.07,[458 445 427 396 402],63.17,0.2,98.8,Level Door,5
3277,Single,219.1,Agent,10,74.4,68.47,[458 445 427 396 402],89.1,0.5,55.6,Level Door,5
3278,Single,191.85,Agent,10,53.4,64.96,[711 639 708 657 621],52.05,0.2,86.4,Green Door,5
3279,Single,196.14,Agent,10,67.8,62.29,[711 639 708 657 621],75.14,0.5,53.2,Green Door,5
3280,Single,189.73000000000002,Agent,10,54.0,64.4,[ 892 1054 1014 1030  955],52.53,0.2,83.2,Key Door,5
3281,Single,110.42999999999999,Agent,10,49.4,20.69,[ 892 1054 1014 1030  955],47.83,0.5,13.2,Key Door,5
3282,Single,205.81,Agent,10,63.0,69.32,[1347 1217 1187 1276 1127],59.21,0.2,83.6,Other Door,5
3283,Single,199.2,Agent,10,67.6,53.71,[1347 1217 1187 1276 1127],94.0,0.5,37.6,Other Door,5
3284,Single,169.52,Agent,10,54.8,57.2,[ 260 1057  230  202  269],54.32,0.2,60.4,Key,5
3285,Single,147.64,Agent,10,56.2,34.63,[ 260 1057  230  202  269],68.24,0.5,23.2,Key,5
3286,Single,233.2,Agent,10,73.0,77.69,[1023  153  569  592  775],66.2,0.2,94.0,Orb,5
3287,Single,226.95,Agent,10,76.8,72.51,[1023  153  569  592  775],88.95,0.5,61.2,Orb,5
3288,Double,242.31,Agent,10,81.2,80.42,[436 470 464 357 596],83.91,0.2,77.2,Level Door,5
3289,Double,197.29,Agent,10,68.0,56.99,[436 470 464 357 596],86.89,0.5,42.4,Level Door,5
3290,Double,199.25,Agent,10,68.8,62.86,[626 786 838 602 842],77.65,0.2,52.8,Green Door,5
3291,Double,187.28,Agent,10,65.4,52.6,[626 786 838 602 842],83.48,0.5,38.4,Green Door,5
3292,Double,171.29,Agent,10,58.4,56.3,[ 921  964  991 1044 1036],59.29,0.2,53.6,Key Door,5
3293,Double,129.41,Agent,10,52.8,25.32,[ 921  964  991 1044 1036],60.61,0.5,16.0,Key Door,5
3294,Double,204.64,Agent,10,69.6,58.47,[1110 1176 1186 1264 1173],92.24,0.2,42.8,Other Door,5
3295,Double,162.6,Agent,10,54.2,15.5,[1110 1176 1186 1264 1173],100.0,0.5,8.4,Other Door,5
3296,Double,152.0,Agent,10,56.0,45.0,[ 328  819  256  808 1098],60.0,0.2,36.0,Key,5
3297,Double,146.35,Agent,10,55.4,26.89,[ 328  819  256  808 1098],74.55,0.5,16.4,Key,5
3298,Double,207.29,Agent,10,71.0,66.51,[1049  575  788 1015  166],78.69,0.2,57.6,Orb,5
3299,Double,166.05,Agent,10,59.8,39.28,[1049  575  788 1015  166],80.25,0.5,26.0,Orb,5
3300,Triplet,176.54,Agent,10,60.2,35.18,[360 592 363 486 387],94.74,0.2,21.6,Level Door,5
3301,Triplet,151.20000000000002,Agent,10,50.4,1.59,[360 592 363 486 387],100.0,0.5,0.8,Level Door,5
3302,Triplet,152.89999999999998,Agent,10,57.2,35.15,[729 688 754 636 668],72.5,0.2,23.2,Green Door,5
3303,Triplet,144.60000000000002,Agent,10,52.8,12.59,[729 688 754 636 668],85.0,0.5,6.8,Green Door,5
3304,Triplet,143.89,Agent,10,55.4,30.96,[ 870  854 1020 1080 1031],68.49,0.2,20.0,Key Door,5
3305,Triplet,121.67,Agent,10,51.0,7.55,[ 870  854 1020 1080 1031],66.67,0.5,4.0,Key Door,5
3306,Triplet,191.31,Agent,10,65.4,49.27,[1134 1208 1229 1288 1121],92.31,0.2,33.6,Other Door,5
3307,Triplet,170.31,Agent,10,58.8,31.79,[1134 1208 1229 1288 1121],92.31,0.5,19.2,Other Door,5
3308,Triplet,161.10000000000002,Agent,10,58.8,37.58,[815 337 296 300 270],77.5,0.2,24.8,Key,5
3309,Triplet,141.73,Agent,10,52.4,11.19,[815 337 296 300 270],83.33,0.5,6.0,Key,5
3310,Triplet,208.33999999999997,Agent,10,70.4,59.34,[1014 1337  591 1021  766],94.74,0.2,43.2,Orb,5
3311,Triplet,166.67000000000002,Agent,10,57.0,25.61,[1014 1337  591 1021  766],94.87,0.5,14.8,Orb,5
3312,Single,235.45000000000002,Agent,10,73.2,78.25,[580 590 504 576 509],65.85,0.2,96.4,Level Door,5
3313,Single,210.5,Agent,10,72.0,67.29,[580 590 504 576 509],80.9,0.5,57.6,Level Door,5
3314,Single,200.95999999999998,Agent,10,58.2,67.69,[743 823 721 681 778],55.16,0.2,87.6,Green Door,5
3315,Single,185.68,Agent,10,65.2,56.28,[743 823 721 681 778],75.68,0.5,44.8,Green Door,5
3316,Single,199.44,Agent,10,62.0,67.36,[ 994  925  919 1087 1095],59.04,0.2,78.4,Key Door,5
3317,Single,153.27,Agent,10,57.4,38.26,[ 994  925  919 1087 1095],69.47,0.5,26.4,Key Door,5
3318,Single,205.07,Agent,10,62.6,69.09,[1139 1274 1109 1238 1318],58.87,0.2,83.6,Other Door,5
3319,Single,200.62,Agent,10,68.4,56.11,[1139 1274 1109 1238 1318],91.82,0.5,40.4,Other Door,5
3320,Single,180.87,Agent,10,61.2,59.75,[ 265  202  339  210 1063],62.07,0.2,57.6,Key,5
3321,Single,126.80000000000001,Agent,10,52.4,20.67,[ 265  202  339  210 1063],62.0,0.5,12.4,Key,5
3322,Single,237.7,Agent,10,76.4,79.37,[ 593  565  587 1023 1308],70.5,0.2,90.8,Orb,5
3323,Single,219.62,Agent,10,74.4,67.84,[ 593  565  587 1023 1308],91.22,0.5,54.0,Orb,5
3324,Double,201.82,Agent,10,69.6,62.38,[561 380 480 580 441],81.82,0.2,50.4,Level Door,5
3325,Double,192.45,Agent,10,65.4,48.66,[561 380 480 580 441],94.25,0.5,32.8,Level Door,5
3326,Double,185.5,Agent,10,64.0,60.0,[635 758 836 783 621],67.5,0.2,54.0,Green Door,5
3327,Double,155.11,Agent,10,57.8,39.89,[635 758 836 783 621],69.31,0.5,28.0,Green Door,5
3328,Double,164.56,Agent,10,59.2,50.0,[ 981  905  882 1073 1099],64.56,0.2,40.8,Key Door,5
3329,Double,150.23000000000002,Agent,10,55.8,26.58,[ 981  905  882 1073 1099],78.43,0.5,16.0,Key Door,5
3330,Double,184.95999999999998,Agent,10,63.8,59.87,[1130 1346 1242 1179 1293],67.16,0.2,54.0,Other Door,5
3331,Double,170.93,Agent,10,60.8,40.96,[1130 1346 1242 1179 1293],82.93,0.5,27.2,Other Door,5
3332,Double,157.81,Agent,10,58.4,41.57,[ 234  236  242 1082  281],69.81,0.2,29.6,Key,5
3333,Double,149.99,Agent,10,56.0,28.1,[ 234  236  242 1082  281],76.79,0.5,17.2,Key,5
3334,Double,230.39999999999998,Agent,10,76.8,76.8,[ 177  181 1330 1034  550],76.8,0.2,76.8,Orb,5
3335,Double,177.62,Agent,10,63.0,48.47,[ 177  181 1330 1034  550],79.82,0.5,34.8,Orb,5
3336,Triplet,199.92,Agent,10,68.8,58.73,[579 536 448 371 443],86.72,0.2,44.4,Level Door,5
3337,Triplet,168.87,Agent,10,59.0,33.22,[579 536 448 371 443],89.47,0.5,20.4,Level Door,5
3338,Triplet,186.07,Agent,10,65.2,52.97,[798 739 647 746 625],81.67,0.2,39.2,Green Door,5
3339,Triplet,154.66,Agent,10,54.6,18.64,[798 739 647 746 625],89.66,0.5,10.4,Green Door,5
3340,Triplet,153.42000000000002,Agent,10,57.4,40.0,[1089  907  892  913  931],67.62,0.2,28.4,Key Door,5
