,NumExp,CPR,Concept,F1Score,Pattern,Encoding,Pattern Complexity,Recall,Examples,TH,Accuracy,Precision
1476,5,192.32999999999998,Level Door,61.25,Double,Agent,10,52.8,[401 361 441 353 372],0.2,66.6,72.93
1477,5,196.57,Level Door,48.34,Double,Agent,10,32.0,[401 361 441 353 372],0.5,65.8,98.77
1478,5,167.23,Green Door,51.33,Double,Agent,10,42.4,[769 826 606 798 646],0.2,59.8,65.03
1479,5,138.06,Green Door,13.19,Double,Agent,10,7.2,[769 826 606 798 646],0.5,52.6,78.26
1480,5,143.91,Key Door,40.1,Double,Agent,10,30.4,[ 988 1006 1053  891 1005],0.2,54.6,58.91
1481,5,124.67000000000002,Key Door,11.68,Double,Agent,10,6.4,[ 988 1006 1053  891 1005],0.5,51.6,66.67
1482,5,126.53,Other Door,26.01,Double,Agent,10,16.8,[1342 1325 1277 1308 1124],0.2,52.2,57.53
1483,5,156.0,Other Door,7.69,Double,Agent,10,4.0,[1342 1325 1277 1308 1124],0.5,52.0,100.0
1484,5,129.25,Key,18.56,Double,Agent,10,10.8,[295 342 849 308 314],0.2,52.6,65.85
1485,5,151.79999999999998,Key,2.37,Double,Agent,10,1.2,[295 342 849 308 314],0.5,50.6,100.0
1486,5,221.56,Orb,71.82,Double,Agent,10,63.2,[ 165 1045 1316  788  173],0.2,75.2,83.16
1487,5,177.14,Orb,39.88,Double,Agent,10,25.6,[ 165 1045 1316  788  173],0.5,61.4,90.14
1488,5,201.60000000000002,Level Door,64.17,SVM,Agent,10,54.8,[425 440 568 550 410],0.0,69.4,77.4
1489,5,194.8,Green Door,65.69,SVM,Agent,10,72.0,[655 691 677 812 684],0.0,62.4,60.4
1490,5,176.69,Key Door,57.33,SVM,Agent,10,52.4,[ 913 1054  936  992  980],0.0,61.0,63.29
1491,5,180.54000000000002,Other Door,61.59,SVM,Agent,10,74.4,[1270 1331 1245 1288 1332],0.0,53.6,52.54
1492,5,180.81,Key,61.73,SVM,Agent,10,76.8,[259 265 814 843 809],0.0,52.4,51.61
1493,5,227.58,Orb,76.21,SVM,Agent,10,82.0,[ 757  173 1315  588 1036],0.0,74.4,71.18
1494,5,218.66000000000003,Level Door,69.81,Double,Agent,10,59.2,[392 495 385 473 448],0.2,74.4,85.06
1495,5,202.32999999999998,Level Door,56.67,Double,Agent,10,40.8,[392 495 385 473 448],0.5,68.8,92.73
1496,5,195.03,Green Door,62.18,Double,Agent,10,53.6,[719 607 696 745 663],0.2,67.4,74.03
1497,5,192.75,Green Door,56.47,Double,Agent,10,42.8,[719 607 696 745 663],0.5,67.0,82.95
1498,5,147.10999999999999,Key Door,37.5,Double,Agent,10,26.4,[ 968  901  918 1086 1050],0.2,56.0,64.71
1499,5,153.97,Key Door,27.81,Double,Agent,10,16.8,[ 968  901  918 1086 1050],0.5,56.4,80.77
1500,5,201.81,Other Door,62.56,Double,Agent,10,50.8,[1106 1121 1217 1177 1115],0.2,69.6,81.41
1501,5,184.31,Other Door,43.9,Double,Agent,10,28.8,[1106 1121 1217 1177 1115],0.5,63.2,92.31
1502,5,146.0,Key,41.25,Double,Agent,10,31.6,[334 819 243 223 244],0.2,55.0,59.4
1503,5,144.41,Key,27.27,Double,Agent,10,16.8,[334 819 243 223 244],0.5,55.2,72.41
1504,5,226.19,Orb,73.35,Double,Agent,10,64.4,[ 175 1030  597 1309  584],0.2,76.6,85.19
1505,5,173.42,Orb,43.53,Double,Agent,10,29.6,[ 175 1030  597 1309  584],0.5,61.6,82.22
1506,5,253.20000000000002,Level Door,84.4,SVM,Agent,10,84.4,[480 582 593 593 399],0.0,84.4,84.4
1507,5,175.18,Green Door,56.96,SVM,Agent,10,52.4,[734 716 804 813 700],0.0,60.4,62.38
1508,5,152.04000000000002,Key Door,52.3,SVM,Agent,10,59.2,[1042 1016 1019  897 1018],0.0,46.0,46.84
1509,5,159.49,Other Door,53.52,SVM,Agent,10,54.8,[1129 1245 1156 1140 1338],0.0,52.4,52.29
1510,5,204.76999999999998,Key,68.59,SVM,Agent,10,71.2,[1060  288 1069  219 1080],0.0,67.4,66.17
1511,5,191.46999999999997,Orb,63.36,SVM,Agent,10,61.2,[1047 1040  170 1032  181],0.0,64.6,65.67
1512,5,206.92000000000002,Level Door,67.69,Double,Agent,10,62.0,[376 395 560 398 458],0.2,70.4,74.52
1513,5,152.5,Level Door,19.22,Double,Agent,10,10.8,[376 395 560 398 458],0.5,54.6,87.1
1514,5,162.85999999999999,Green Door,51.27,Double,Agent,10,44.4,[697 767 611 789 794],0.2,57.8,60.66
1515,5,118.57,Green Door,19.21,Double,Agent,10,11.6,[697 767 611 789 794],0.5,51.2,55.77
1516,5,166.11,Key Door,51.99,Double,Agent,10,44.4,[1067 1061  925  999  876],0.2,59.0,62.71
1517,5,145.61,Key Door,29.75,Double,Agent,10,18.8,[1067 1061  925  999  876],0.5,55.6,71.21
1518,5,181.59,Other Door,59.36,Double,Agent,10,55.2,[1149 1327 1186 1329 1264],0.2,62.2,64.19
1519,5,166.48999999999998,Other Door,31.58,Double,Agent,10,19.2,[1149 1327 1186 1329 1264],0.5,58.4,88.89
1520,5,130.64,Key,32.68,Double,Agent,10,23.2,[317 298 244 340 292],0.2,52.2,55.24
1521,5,114.9,Key,3.88,Double,Agent,10,2.0,[317 298 244 340 292],0.5,50.4,62.5
1522,5,218.14000000000001,Orb,67.34,Double,Agent,10,53.6,[1015  762  157  167  573],0.2,74.0,90.54
1523,5,177.14,Orb,39.88,Double,Agent,10,25.6,[1015  762  157  167  573],0.5,61.4,90.14
1524,5,268.97,Level Door,89.7,SVM,Agent,10,94.0,[435 357 433 524 437],0.0,89.2,85.77
1525,5,217.76,Green Door,73.07,SVM,Agent,10,85.2,[829 731 664 736 697],0.0,68.6,63.96
1526,5,165.2,Key Door,53.01,SVM,Agent,10,47.6,[ 898  936  974  860 1068],0.0,57.8,59.8
1527,5,204.04,Other Door,64.27,SVM,Agent,10,53.6,[1108 1160 1214 1151 1119],0.0,70.2,80.24
1528,5,186.76999999999998,Key,62.69,SVM,Agent,10,65.2,[ 235  283 1082  217  200],0.0,61.2,60.37
1529,5,217.11,Orb,70.56,SVM,Agent,10,62.8,[1347  555  551 1315  593],0.0,73.8,80.51
1530,5,240.22,Level Door,79.04,Double,Agent,10,72.4,[369 527 449 355 583],0.2,80.8,87.02
1531,5,194.09,Level Door,53.63,Double,Agent,10,38.4,[369 527 449 355 583],0.5,66.8,88.89
1532,5,200.70999999999998,Green Door,65.34,Double,Agent,10,59.2,[679 770 732 730 681],0.2,68.6,72.91
1533,5,177.62,Green Door,48.47,Double,Agent,10,34.8,[679 770 732 730 681],0.5,63.0,79.82
1534,5,138.45,Key Door,40.2,Double,Agent,10,32.0,[1028 1098  933  889 1034],0.2,52.4,54.05
1535,5,147.02,Key Door,15.94,Double,Agent,10,8.8,[1028 1098  933  889 1034],0.5,53.6,84.62
1536,5,186.42999999999998,Other Door,60.7,Double,Agent,10,55.6,[1138 1231 1309 1341 1166],0.2,64.0,66.83
1537,5,138.8,Other Door,11.85,Double,Agent,10,6.4,[1138 1231 1309 1341 1166],0.5,52.4,80.0
1538,5,160.82999999999998,Key,47.33,Double,Agent,10,37.2,[ 327  234  813  230 1067],0.2,58.6,65.03
1539,5,153.82999999999998,Key,26.76,Double,Agent,10,16.0,[ 327  234  813  230 1067],0.5,56.2,81.63
1540,5,220.03,Orb,70.56,Double,Agent,10,60.4,[ 554  565 1037  595  188],0.2,74.8,84.83
1541,5,182.71,Orb,45.7,Double,Agent,10,30.8,[ 554  565 1037  595  188],0.5,63.4,88.51
1542,5,259.34000000000003,Level Door,86.52,SVM,Agent,10,92.4,[405 371 463 441 561],0.0,85.6,81.34
1543,5,202.56,Green Door,67.94,SVM,Agent,10,71.2,[802 712 673 667 761],0.0,66.4,64.96
1544,5,185.67000000000002,Key Door,63.21,SVM,Agent,10,80.4,[1019  957  964  895 1029],0.0,53.2,52.07
1545,5,199.38,Other Door,66.66,SVM,Agent,10,68.0,[1167 1229 1136 1281 1112],0.0,66.0,65.38
1546,5,171.35000000000002,Key,58.32,SVM,Agent,10,65.2,[1093  242  820  823  263],0.0,53.4,52.75
1547,5,238.01,Orb,79.57,SVM,Agent,10,88.0,[ 167  556 1327  755  569],0.0,77.4,72.61
1548,5,230.88,Level Door,75.22,Double,Agent,10,66.8,[584 556 523 544 354],0.2,78.0,86.08
1549,5,191.26,Level Door,51.98,Double,Agent,10,36.8,[584 556 523 544 354],0.5,66.0,88.46
1550,5,170.98,Green Door,55.19,Double,Agent,10,50.0,[739 758 834 752 789],0.2,59.4,61.58
1551,5,119.66,Green Door,15.33,Double,Agent,10,8.8,[739 758 834 752 789],0.5,51.4,59.46
1552,5,100.17999999999999,Key Door,21.9,Double,Agent,10,15.2,[1047 1046 1046 1001 1039],0.2,45.8,39.18
1553,5,75.0,Key Door,1.55,Double,Agent,10,0.8,[1047 1046 1046 1001 1039],0.5,49.2,25.0
1554,5,146.66,Other Door,34.13,Double,Agent,10,22.8,[1259 1184 1120 1202 1299],0.2,56.0,67.86
1555,5,132.91,Other Door,12.45,Double,Agent,10,6.8,[1259 1184 1120 1202 1299],0.5,52.2,73.91
1556,5,110.84,Key,30.18,Double,Agent,10,23.6,[1066  822  834  337  849],0.2,45.4,41.84
1557,5,99.05000000000001,Key,7.35,Double,Agent,10,4.0,[1066  822  834  337  849],0.5,49.6,45.45
1558,5,226.89999999999998,Orb,73.76,Double,Agent,10,65.2,[ 593  799 1344 1324  765],0.2,76.8,84.9
1559,5,181.56,Orb,41.12,Double,Agent,10,26.4,[ 593  799 1344 1324  765],0.5,62.2,92.96
1560,5,249.22,Level Door,83.0,SVM,Agent,10,82.0,[469 419 396 421 365],0.0,83.2,84.02
1561,5,183.92000000000002,Green Door,61.83,SVM,Agent,10,64.8,[691 690 705 759 613],0.0,60.0,59.12
1562,5,203.76,Key Door,68.71,SVM,Agent,10,80.8,[ 911  852  957  917 1037],0.0,63.2,59.76
1563,5,180.97,Other Door,61.74,SVM,Agent,10,75.2,[1105 1157 1342 1268 1304],0.0,53.4,52.37
1564,5,203.32999999999998,Key,68.57,SVM,Agent,10,81.6,[221 258 283 285 348],0.0,62.6,59.13
1565,5,197.94,Orb,64.3,SVM,Agent,10,58.0,[1320  564 1035  565  170],0.0,67.8,72.14
1566,5,202.02,Level Door,59.84,Double,Agent,10,45.6,[508 509 404 446 511],0.2,69.4,87.02
1567,5,196.20000000000002,Level Door,47.09,Double,Agent,10,30.8,[508 509 404 446 511],0.5,65.4,100.0
1568,5,189.37,Green Door,60.55,Double,Agent,10,52.8,[688 800 819 724 747],0.2,65.6,70.97
1569,5,186.3,Green Door,55.3,Double,Agent,10,42.8,[688 800 819 724 747],0.5,65.4,78.1
1570,5,126.99,Key Door,38.5,Double,Agent,10,32.8,[1059 1085 1023 1090 1020],0.2,47.6,46.59
1571,5,95.69,Key Door,14.38,Double,Agent,10,8.8,[1059 1085 1023 1090 1020],0.5,47.6,39.29
1572,5,200.1,Other Door,58.51,Double,Agent,10,44.0,[1343 1127 1301 1168 1313],0.2,68.8,87.3
1573,5,159.07,Other Door,23.61,Double,Agent,10,13.6,[1343 1127 1301 1168 1313],0.5,56.0,89.47
1574,5,163.17000000000002,Key,48.22,Double,Agent,10,38.0,[ 336 1064  259  228  324],0.2,59.2,65.97
1575,5,133.0,Key,11.11,Double,Agent,10,6.0,[ 336 1064  259  228  324],0.5,52.0,75.0
1576,5,224.70000000000002,Orb,74.85,Double,Agent,10,74.4,[1005  598  152 1041  555],0.2,75.0,75.3
1577,5,178.38,Orb,47.29,Double,Agent,10,33.2,[1005  598  152 1041  555],0.5,63.0,82.18
1578,5,257.41999999999996,Level Door,85.66,SVM,Agent,10,83.6,[487 412 358 447 514],0.0,86.0,87.82
1579,5,196.31,Green Door,61.54,SVM,Agent,10,51.2,[621 712 828 718 719],0.0,68.0,77.11
1580,5,167.98,Key Door,52.9,SVM,Agent,10,45.6,[ 963  880  965 1004 1037],0.0,59.4,62.98
1581,5,193.62,Other Door,65.5,SVM,Agent,10,75.2,[1272 1336 1317 1213 1108],0.0,60.4,58.02
1582,5,195.99,Key,65.48,SVM,Agent,10,66.4,[ 238  225 1093  213 1062],0.0,65.0,64.59
1583,5,218.57,Orb,73.04,SVM,Agent,10,74.8,[ 564  184 1342  593  165],0.0,72.4,71.37
1584,5,215.6,Level Door,70.84,Double,Agent,10,65.6,[451 453 445 444 448],0.2,73.0,77.0
1585,5,200.62,Level Door,59.1,Double,Agent,10,44.8,[451 453 445 444 448],0.5,69.0,86.82
1586,5,205.13000000000002,Green Door,65.58,Double,Agent,10,56.4,[696 760 744 629 686],0.2,70.4,78.33
1587,5,184.44000000000003,Green Door,47.37,Double,Agent,10,32.4,[696 760 744 629 686],0.5,64.0,88.04
1588,5,172.08,Key Door,52.91,Double,Agent,10,43.6,[1076  921  998  943  960],0.2,61.2,67.28
1589,5,127.24,Key Door,19.05,Double,Agent,10,11.2,[1076  921  998  943  960],0.5,52.4,63.64
1590,5,145.37,Other Door,43.52,Double,Agent,10,35.6,[1150 1302 1146 1150 1337],0.2,53.8,55.97
1591,5,155.06,Other Door,33.65,Double,Agent,10,21.6,[1150 1302 1146 1150 1337],0.5,57.4,76.06
1592,5,167.37,Key,44.82,Double,Agent,10,32.0,[260 827 260 259 299],0.2,60.6,74.77
1593,5,153.69,Key,17.99,Double,Agent,10,10.0,[260 827 260 259 299],0.5,54.4,89.29
1594,5,196.52999999999997,Orb,65.46,Double,Agent,10,65.2,[1327 1329 1309 1315  158],0.2,65.6,65.73
1595,5,170.73999999999998,Orb,38.89,Double,Agent,10,25.2,[1327 1329 1309 1315  158],0.5,60.4,85.14
1596,5,240.04999999999998,Level Door,79.61,SVM,Agent,10,98.4,[586 356 493 512 378],0.0,74.8,66.85
1597,5,189.93,Green Door,62.23,SVM,Agent,10,58.0,[753 823 846 786 613],0.0,64.8,67.13
1598,5,165.39000000000001,Key Door,49.75,SVM,Agent,10,40.0,[1016 1066 1004  912  956],0.0,59.6,65.79
1599,5,209.67,Other Door,70.32,SVM,Agent,10,74.4,[1176 1130 1267 1256 1246],0.0,68.6,66.67
1600,5,186.04000000000002,Key,60.13,SVM,Agent,10,54.0,[ 817 1085 1067  226  208],0.0,64.2,67.84
1601,5,198.96,Orb,67.23,SVM,Agent,10,80.4,[1001 1012 1033  597  766],0.0,60.8,57.76
1602,5,235.04,Level Door,77.19,Double,Agent,10,70.4,[594 556 574 499 528],0.2,79.2,85.44
1603,5,199.64999999999998,Level Door,55.06,Double,Agent,10,39.2,[594 556 574 499 528],0.5,68.0,92.45
1604,5,180.76,Green Door,59.54,Double,Agent,10,56.8,[774 644 824 757 600],0.2,61.4,62.56
1605,5,179.82,Green Door,50.0,Double,Agent,10,36.4,[774 644 824 757 600],0.5,63.6,79.82
1606,5,174.21,Key Door,45.4,Double,Agent,10,31.6,[ 986  909  965 1099  915],0.2,62.0,80.61
1607,5,158.4,Key Door,24.74,Double,Agent,10,14.4,[ 986  909  965 1099  915],0.5,56.2,87.8
1608,5,163.51999999999998,Other Door,49.38,Double,Agent,10,40.0,[1149 1171 1347 1334 1349],0.2,59.0,64.52
1609,5,135.73,Other Door,19.93,Double,Agent,10,11.6,[1149 1171 1347 1334 1349],0.5,53.4,70.73
1610,5,140.43,Key,42.75,Double,Agent,10,36.0,[ 824  339 1051  226  266],0.2,51.8,52.63
1611,5,144.45,Key,17.79,Double,Agent,10,10.0,[ 824  339 1051  226  266],0.5,53.8,80.65
1612,5,160.52,Orb,36.7,Double,Agent,10,24.0,[1045 1043 1310  186 1310],0.2,58.6,77.92
1613,5,154.79999999999998,Orb,6.2,Double,Agent,10,3.2,[1045 1043 1310  186 1310],0.5,51.6,100.0
1614,5,241.56,Level Door,80.48,SVM,Agent,10,94.0,[473 502 429 489 554],0.0,77.2,70.36
1615,5,213.3,Green Door,71.67,SVM,Agent,10,84.0,[761 632 774 662 718],0.0,66.8,62.5
1616,5,181.37,Key Door,56.87,SVM,Agent,10,48.0,[1071  866 1027  896  868],0.0,63.6,69.77
1617,5,202.59,Other Door,68.34,SVM,Agent,10,81.6,[1146 1130 1191 1259 1175],0.0,62.2,58.79
1618,5,192.79999999999998,Key,65.32,SVM,Agent,10,77.6,[ 260  233  301 1094  342],0.0,58.8,56.4
1619,5,205.20999999999998,Orb,68.04,SVM,Agent,10,66.0,[1049  568 1347  560 1316],0.0,69.0,70.21
1620,5,223.44,Level Door,71.66,Double,Agent,10,61.2,[503 597 418 589 491],0.2,75.8,86.44
1621,5,201.82999999999998,Level Door,55.37,Double,Agent,10,39.2,[503 597 418 589 491],0.5,68.4,94.23
1622,5,163.72,Green Door,51.94,Double,Agent,10,45.6,[727 817 825 733 632],0.2,57.8,60.32
1623,5,122.46,Green Door,23.42,Double,Agent,10,14.8,[727 817 825 733 632],0.5,51.6,56.06
1624,5,149.35,Key Door,44.28,Double,Agent,10,35.6,[ 851 1068  880  962  998],0.2,55.2,58.55
1625,5,137.63,Key Door,23.84,Double,Agent,10,14.4,[ 851 1068  880  962  998],0.5,54.0,69.23
1626,5,122.96000000000001,Other Door,36.01,Double,Agent,10,29.6,[1297 1342 1336 1102 1335],0.2,47.4,45.96
1627,5,98.97999999999999,Other Door,15.58,Double,Agent,10,9.6,[1297 1342 1336 1102 1335],0.5,48.0,41.38
1628,5,146.49,Key,45.33,Double,Agent,10,38.8,[1087  255  324  268  809],0.2,53.2,54.49
1629,5,144.3,Key,21.38,Double,Agent,10,12.4,[1087  255  324  268  809],0.5,54.4,77.5
1630,5,166.41,Orb,45.9,Double,Agent,10,33.6,[ 172  798 1326 1332 1301],0.2,60.4,72.41
1631,5,151.93,Orb,23.37,Double,Agent,10,13.6,[ 172  798 1326 1332 1301],0.5,55.4,82.93
1632,5,241.37,Level Door,80.67,SVM,Agent,10,86.0,[524 563 353 447 481],0.0,79.4,75.97
1633,5,173.84,Green Door,56.26,SVM,Agent,10,51.2,[799 812 774 650 775],0.0,60.2,62.44
1634,5,194.5,Key Door,65.11,SVM,Agent,10,66.8,[ 937 1097  955  892 1088],0.0,64.2,63.5
1635,5,172.45,Other Door,57.08,SVM,Agent,10,55.6,[1328 1102 1288 1322 1307],0.0,58.2,58.65
1636,5,178.01,Key,58.01,SVM,Agent,10,53.6,[ 304  325 1073  825 1080],0.0,61.2,63.21
1637,5,230.93,Orb,76.47,SVM,Agent,10,72.8,[ 571 1308  555  756  553],0.0,77.6,80.53
1638,5,205.64000000000001,Level Door,67.25,Double,Agent,10,61.6,[401 489 397 363 455],0.2,70.0,74.04
1639,5,174.67999999999998,Level Door,41.34,Double,Agent,10,27.2,[401 489 397 363 455],0.5,61.4,86.08
1640,5,163.27,Green Door,45.7,Double,Agent,10,34.0,[799 698 752 612 799],0.2,59.6,69.67
1641,5,138.45,Green Door,9.77,Double,Agent,10,5.2,[799 698 752 612 799],0.5,52.0,81.25
1642,5,129.76,Key Door,31.52,Double,Agent,10,22.0,[1087  892 1045  876  883],0.2,52.2,55.56
1643,5,107.15,Key Door,4.6,Double,Agent,10,2.4,[1087  892 1045  876  883],0.5,50.2,54.55
1644,5,192.68,Other Door,52.81,Double,Agent,10,37.6,[1112 1312 1126 1131 1325],0.2,66.4,88.68
1645,5,172.79999999999998,Other Door,26.39,Double,Agent,10,15.2,[1112 1312 1126 1131 1325],0.5,57.6,100.0
1646,5,122.44,Key,32.8,Double,Agent,10,24.8,[ 222  848  295  282 1086],0.2,49.2,48.44
1647,5,151.79999999999998,Key,2.37,Double,Agent,10,1.2,[ 222  848  295  282 1086],0.5,50.6,100.0
1648,5,225.29000000000002,Orb,74.25,Double,Agent,10,69.2,[776 161 557 195 154],0.2,76.0,80.09
1649,5,188.06,Orb,49.57,Double,Agent,10,34.4,[776 161 557 195 154],0.5,65.0,88.66
1650,5,247.45999999999998,Level Door,82.23,SVM,Agent,10,97.2,[434 351 537 579 549],0.0,79.0,71.26
1651,5,160.39,Green Door,55.44,SVM,Agent,10,67.2,[694 673 612 800 779],0.0,46.0,47.19
1652,5,155.42000000000002,Key Door,53.02,SVM,Agent,10,58.0,[ 885  912 1006  855  928],0.0,48.6,48.82
1653,5,212.27,Other Door,68.63,SVM,Agent,10,60.4,[1200 1247 1174 1205 1194],0.0,72.4,79.47
1654,5,201.68,Key,67.9,SVM,Agent,10,88.0,[233 215 221 266 315],0.0,58.4,55.28
1655,5,202.08999999999997,Orb,63.98,SVM,Agent,10,54.0,[1312  790  575  151  182],0.0,69.6,78.49
1656,5,250.64999999999998,Level Door,83.37,Double,Agent,10,81.2,[480 549 557 584 501],0.2,83.8,85.65
1657,5,192.44,Level Door,47.9,Double,Agent,10,32.0,[480 549 557 584 501],0.5,65.2,95.24
1658,5,184.04,Green Door,61.1,Double,Agent,10,60.0,[633 801 732 650 641],0.2,61.8,62.24
1659,5,156.92999999999998,Green Door,39.77,Double,Agent,10,27.6,[633 801 732 650 641],0.5,58.2,71.13
1660,5,153.32,Key Door,39.32,Double,Agent,10,27.6,[ 940 1049  994  913 1071],0.2,57.4,68.32
1661,5,125.78,Key Door,11.03,Double,Agent,10,6.0,[ 940 1049  994  913 1071],0.5,51.6,68.18
1662,5,172.18,Other Door,48.52,Double,Agent,10,36.0,[1278 1217 1248 1110 1109],0.2,61.8,74.38
1663,5,148.35999999999999,Other Door,14.65,Double,Agent,10,8.0,[1278 1217 1248 1110 1109],0.5,53.4,86.96
1664,5,164.34,Key,48.2,Double,Agent,10,37.6,[ 299  821 1093  289  300],0.2,59.6,67.14
1665,5,160.31,Key,29.7,Double,Agent,10,18.0,[ 299  821 1093  289  300],0.5,57.4,84.91
1666,5,225.26999999999998,Orb,74.53,Double,Agent,10,70.8,[ 571  179 1335  174  598],0.2,75.8,78.67
1667,5,184.03000000000003,Orb,47.67,Double,Agent,10,32.8,[ 571  179 1335  174  598],0.5,64.0,87.23
1668,5,220.09,Level Door,73.62,SVM,Agent,10,90.4,[460 468 379 461 464],0.0,67.6,62.09
1669,5,215.99,Green Door,72.23,SVM,Agent,10,74.4,[634 812 676 728 822],0.0,71.4,70.19
1670,5,144.35,Key Door,47.76,SVM,Agent,10,46.8,[1011 1094 1037 1000  913],0.0,48.8,48.75
1671,5,206.44000000000003,Other Door,68.45,SVM,Agent,10,66.4,[1348 1203 1214 1225 1179],0.0,69.4,70.64
1672,5,158.79000000000002,Key,52.19,SVM,Agent,10,50.0,[ 841  266  314  217 1098],0.0,54.2,54.59
1673,5,222.07999999999998,Orb,74.4,SVM,Agent,10,87.2,[ 798 1316  178 1309 1313],0.0,70.0,64.88
1674,5,226.73,Level Door,74.4,Double,Agent,10,68.0,[574 448 460 400 591],0.2,76.6,82.13
1675,5,183.32,Level Door,40.38,Double,Agent,10,25.6,[574 448 460 400 591],0.5,62.2,95.52
1676,5,196.67000000000002,Green Door,65.31,Double,Agent,10,64.0,[834 661 684 618 737],0.2,66.0,66.67
1677,5,183.4,Green Door,52.8,Double,Agent,10,39.6,[834 661 684 618 737],0.5,64.6,79.2
1678,5,114.76999999999998,Key Door,23.71,Double,Agent,10,15.6,[ 917  997 1047 1044 1000],0.2,49.8,49.37
1679,5,114.9,Key Door,3.88,Double,Agent,10,2.0,[ 917  997 1047 1044 1000],0.5,50.4,62.5
1680,5,200.70999999999998,Other Door,65.34,Double,Agent,10,59.2,[1189 1336 1238 1270 1287],0.2,68.6,72.91
1681,5,182.94,Other Door,43.77,Double,Agent,10,28.8,[1189 1336 1238 1270 1287],0.5,63.0,91.14
1682,5,174.32999999999998,Key,51.91,Double,Agent,10,40.8,[ 258  249  847 1095  334],0.2,62.2,71.33
1683,5,147.60000000000002,Key,22.07,Double,Agent,10,12.8,[ 258  249  847 1095  334],0.5,54.8,80.0
1684,5,219.5,Orb,71.81,Double,Agent,10,65.2,[ 592  181  560  169 1044],0.2,74.4,79.9
1685,5,183.44,Orb,46.15,Double,Agent,10,31.2,[ 592  181  560  169 1044],0.5,63.6,88.64
1686,5,249.55,Level Door,83.3,SVM,Agent,10,90.8,[394 532 539 460 581],0.0,81.8,76.95
1687,5,164.71,Green Door,56.34,SVM,Agent,10,64.0,[846 802 818 678 767],0.0,50.4,50.31
1688,5,208.39999999999998,Key Door,69.67,SVM,Agent,10,71.2,[ 934  912  851 1068  901],0.0,69.0,68.2
1689,5,211.57,Other Door,68.34,SVM,Agent,10,60.0,[1168 1328 1316 1200 1139],0.0,72.2,79.37
1690,5,176.72,Key,58.39,SVM,Agent,10,56.4,[1063 1073 1083  213  226],0.0,59.8,60.52
1691,5,198.14,Orb,65.85,SVM,Agent,10,64.8,[1328 1049  566  768  784],0.0,66.4,66.94
1692,5,249.43,Level Door,82.96,Double,Agent,10,80.8,[506 404 535 441 512],0.2,83.4,85.23
1693,5,217.66,Level Door,65.09,Double,Agent,10,49.6,[506 404 535 441 512],0.5,73.4,94.66
1694,5,187.65,Green Door,62.52,Double,Agent,10,62.4,[717 843 676 774 807],0.2,62.6,62.65
1695,5,182.8,Green Door,51.89,Double,Agent,10,38.4,[717 843 676 774 807],0.5,64.4,80.0
1696,5,170.35,Key Door,55.75,Double,Agent,10,52.4,[ 877 1032  884  934  982],0.2,58.4,59.55
1697,5,125.78,Key Door,11.03,Double,Agent,10,6.0,[ 877 1032  884  934  982],0.5,51.6,68.18
1698,5,169.34,Other Door,53.37,Double,Agent,10,46.0,[1242 1288 1158 1304 1338],0.2,59.8,63.54
1699,5,101.84,Other Door,15.74,Double,Agent,10,9.6,[1242 1288 1158 1304 1338],0.5,48.6,43.64
1700,5,145.62,Key,41.45,Double,Agent,10,32.0,[ 261 1096  328  290  286],0.2,54.8,58.82
1701,5,136.67000000000002,Key,25.81,Double,Agent,10,16.0,[ 261 1096  328  290  286],0.5,54.0,66.67
1702,5,187.22,Orb,62.19,Double,Agent,10,61.2,[ 588 1302  799 1001 1019],0.2,62.8,63.22
1703,5,168.11,Orb,45.86,Double,Agent,10,33.2,[ 588 1302  799 1001 1019],0.5,60.8,74.11
1704,5,238.04000000000002,Level Door,78.86,SVM,Agent,10,99.2,[432 502 592 464 584],0.0,73.4,65.44
1705,5,170.63,Green Door,58.48,SVM,Agent,10,69.6,[696 827 812 650 699],0.0,50.6,50.43
1706,5,164.53,Key Door,53.73,SVM,Agent,10,50.4,[1095 1052  950 1014 1045],0.0,56.6,57.53
1707,5,182.08999999999997,Other Door,59.48,SVM,Agent,10,55.2,[1298 1122 1244 1266 1183],0.0,62.4,64.49
1708,5,187.43,Key,63.46,SVM,Agent,10,71.2,[ 326 1088  336  308  329],0.0,59.0,57.23
1709,5,231.97,Orb,77.38,SVM,Agent,10,78.0,[ 576  781  593  194 1009],0.0,77.2,76.77
1710,5,250.95999999999998,Level Door,83.33,Double,Agent,10,80.0,[553 392 495 577 379],0.2,84.0,86.96
1711,5,194.44,Level Door,55.43,Double,Agent,10,40.8,[553 392 495 577 379],0.5,67.2,86.44
1712,5,175.07,Green Door,57.27,Double,Agent,10,53.6,[604 722 640 714 803],0.2,60.0,61.47
1713,5,161.54000000000002,Green Door,33.23,Double,Agent,10,20.8,[604 722 640 714 803],0.5,58.2,82.54
1714,5,152.88,Key Door,49.01,Double,Agent,10,44.4,[1057  867 1082  921  941],0.2,53.8,54.68
1715,5,126.67,Key Door,14.29,Double,Agent,10,8.0,[1057  867 1082  921  941],0.5,52.0,66.67
1716,5,160.31,Other Door,51.44,Double,Agent,10,46.4,[1134 1280 1166 1197 1340],0.2,56.2,57.71
1717,5,169.60000000000002,Other Door,42.35,Double,Agent,10,28.8,[1134 1280 1166 1197 1340],0.5,60.8,80.0
1718,5,148.64999999999998,Key,34.73,Double,Agent,10,23.2,[ 275  220 1079  310  273],0.2,56.4,69.05
